"order","label","id","screen_name","name","description","missing"
6555,"individual, not P.E.","155704077","BillEtheridgeuk","Bill Etheridge","West Midlands MEP under Nigel Farage from 2014 to 2019. working on media projects and business consultancy",FALSE
4865,"individual, not P.E.","155784594","TVietor08","Tommy Vietor","http://www.crooked.com",FALSE
4815,"individual, not P.E.","156306739","morgfair","Morgan Fairchild","Actress. Foreign policy, politics, science & humor! Texan who loves art & ballet & old movies. And rock 'n roll! https://t.co/y515XNBeu5 IG: morganfairchild1",FALSE
6052,"non-individual","156651229","guardianworld","Guardian World","All the latest from the foreign desk at the @Guardian in London and all points north, south, east and west",FALSE
99,"non-individual","156653779","WCKitchen","World Central Kitchen","Founded by @chefjoseandres in 2010. Wherever there is a fight so that hungry people may eat, we will be there. #ChefsForTheWorld",FALSE
5952,"individual, not P.E.","157456964","cellapaz","cella paz","I’m bad at plants. she/her",FALSE
4975,"individual, not P.E.","157535141","amethystarlight","Iowa COVID-19 Tracker: Sara Anne Willette","I have Common Variable Immune Deficiency. I analyze Iowa’s data. @IAGovernor called me “you people” on live TV. I run http://iowacovid19tracker.org.",FALSE
3340,"individual, not P.E.","157625378","DilawarTalkies","Lajan / لاجن / लाजन","green spaces / civic issues / alternative politics",FALSE
2208,"individual, not P.E.","157780872","kneezurr","Nyssa","Nomad. Foodie. Rabblerouser. That one friend.",FALSE
2208,"individual, not P.E.","157780872","kneezurr","Nyssa","Nomad. Foodie. Rabblerouser. That one friend.  She/her",FALSE
6489,"individual, not P.E.","158021529","oflynnsocial","Patrick O'Flynn","Brexiteer. Political Commentator. SDP member. Fan of The Jam.",FALSE
2549,"individual, not P.E.","158238919","GovDanMcKee","Governor Dan McKee","Rhode Island Governor. Getting shots in arms. Supporting small businesses. Lifting up our cities and towns.",FALSE
6077,"non-individual","158414847","TheDailyShow","The Daily Show","Trevor Noah and The Daily Show News Team. Weeknights 11/10c on @ComedyCentral. Visit http://dailyshow.com/act to take action against the issues you care about",FALSE
6103,"individual, not P.E.","158891867","CraigDMauger","Craig Mauger","Covers state government and politics in Michigan for @detroitnews. Not from Edison County. Formerly @MichiganCFN + @MIRSNews. Email is cmauger@detroitnews.com.",FALSE
5167,"individual, not P.E.","159021888","adamajacoby","Jacoby","Father of kids & ideas | Democracy Warrior | Founder @MiVote | 2 X Codex World Top 50 Innovator | Writing @BookMythocracy | Revolutionary Tendencies | Uni Exec",FALSE
6669,"individual, not P.E.","159060077","anubha1812","Adv Anubha Shrivastava Sahai","President India wide parents association Lawyer and  child rights activist  .  A PROUD KVIAN",FALSE
6669,"individual, not P.E.","159060077","anubha1812","Adv Anubha Shrivastava Sahai","President India Wide Parents Association Lawyer and  child rights activist  .  A PROUD KVIAN",FALSE
1058,"non-individual","159153710","DP_World","DP World","Making trade flow.",FALSE
911,"P.E.","159316065","ichaydon","Ian Haydon","scientist-turned-science-communicator @UWproteindesign (📝📷🎥). Occasional freelancer. A better world is possible. he/him",FALSE
911,"P.E.","159316065","ichaydon","Ian Haydon","scientist-turned-science-communicator @UWproteindesign (📝📷🎥). Occasional freelancer. @AAASMassMedia alum. A better world is possible. he/him",FALSE
6175,"individual, not P.E.","159497169","EurekaJustice","🕯Linda #AlledgedSewerRat 👱‍♀️🐨🌟🎶🕯","Time for us all to stand up for what is right. Its really time. She/Her Quandamooka Country Proud ALP Member & Union Member. Sweary.🕯",FALSE
6175,"individual, not P.E.","159497169","EurekaJustice","🕯Linda #EvilSewerRat 👱‍♀️🐨🌟🎶🕯","I'm tired. Hate LNP. Triggered by Scomo. Intolerant of intolerance. 
She/Her 
Quandamooka Country 
Proud ALP Member & Union Member. Sweary. Very sweary🕯",FALSE
3179,"individual, not P.E.","159540538","kashmiriRefuge","Janab Aashish","https://en.wikipedia.org/wiki/Exodus_of_Kashmiri_Hindus",FALSE
3179,"individual, not P.E.","159540538","kashmiriRefuge","Aashish","https://en.wikipedia.org/wiki/Exodus_of_Kashmiri_Hindus",FALSE
688,"non-individual","159822837","ChiPublicHealth","ChiPublicHealth","The official account of the Chicago Department of Public Health. Get the latest updates and data on COVID-19.",FALSE
3962,"individual, not P.E.","160142257","meerajit","Andolan Jeevi Ajit","Liberal, Scientific, Want to contribute in building an egalitarian, economically prosperous and Happy India. Jai Jawan Jai kisaan",FALSE
6310,"individual, not P.E.","160194497","RubyMcrae","Mary Ellen Davis","I have an opinion about just about everything. I AM CANADIAN!!  🇨🇦  I rarely block. I mute & retweet with wild abandon. Lists= block. Pronoun:she/her. No DMs.",FALSE
4843,"individual, not P.E.","160244947","lauferlaw","Andrew C Laufer, Esq","Civil Rights Atty - Justice Is Blind,But I'm Not - Police Brutality, False Arrest, Mal Pros, BOD of NYS Trial Lawyers Assoc.,AAJ, NPAP #BLM #AAPI",FALSE
141,"individual, not P.E.","160435818","montrealsimon","🇨🇦 Simon 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🌈🏂","I hate Cons, bigots, bullies, and fascists. I believe in a more equal and more sustainable world, and I'm prepared to fight for it.",FALSE
5977,"individual, not P.E.","160505539","DebSpillane","Deb Spillane","Recovered sports journalist/broadcaster. Sport now demoted to occasional interest. Music is the thing. And, much as I’d like to ignore politics, we can’t.",FALSE
1232,"individual, not P.E.","160509668","kishanreddybjp","G Kishan Reddy","Minister of State for Home Affairs, Government of India | MP - Secunderabad | కేంద్ర హోంశాఖ సహాయ మంత్రి, భారత ప్రభుత్వం | गृह राज्य मंत्री, भारत सरकार",FALSE
476,"individual, not P.E.","160588215","vinodkapri","Vinod Kapri","Exploring life through films &News. National award winning filmmaker. Formerly TV Journalist. Writer/Director: #1232KMs on #DisneyHotstar  ,#PIHU (On @Netflix)",FALSE
2361,"non-individual","160645876","NOIResearch","NOI Research Group","Information and commentary from the Nation of Islam Research Group.",FALSE
2360,"individual, not P.E.","160827816","steph_dalzell","Stephanie Dalzell","ABC political reporter based in Canberra 👩🏽‍💻🎤🎥 Likes carrots 🥕 Views my own. Contact via Dalzell.Stephanie@abc.net.au or Dalzell.Stephanie@protonmail.com",FALSE
6323,"individual, not P.E.","160872236","WendyPuerto","Wendy Puerto Artist 🧡🖌🌅🇬🇧","Fine Artist sunset skies May every Sunrise hold more Promise and every Sunset hold more Peace... """""""" ☮️ poetry #quotes Parler @PuertoGab/sunsetpaintings",FALSE
6323,"individual, not P.E.","160872236","WendyPuerto","Wendy Puerto Artist 🧡🖌🌅🇬🇧","Fine Artist sunset skies May every Sunrise hold more Promise and every Sunset hold more Peace... """""""" poetry #quotes Parler @PuertoGab/sunsetpaintings",FALSE
581,"individual, not P.E.","160952087","NicolaSturgeon","Nicola Sturgeon","First Minister of Scotland, @theSNP Leader and MSP for Glasgow Southside. Loves📚. All tweets promoted by @NicolaSturgeon 3 Jacksons Entry EH8 8PJ",FALSE
1768,"individual, not P.E.","160952642","AlyHydr","Ali Haider","Ergophile. Introvert. Wanderlust. No rest for the weary. #DigitalMedia #Photojournalist | @AtlanticCouncil @MindMapPak @Hofpak @MediaCellPPP",FALSE
1253,"individual, not P.E.","161163311","EsotericCD","Jeff B., who on earth is this guy??","Atty+friendly RINO. Polls, politics, postpunk. Cohost of @Political_Beats at @NRO. Dedicated to you, but you weren't listening.",FALSE
1778,"individual, not P.E.","161634802","nistula","Nistula Hebbar","Political Editor @the_hindu , author of Kiss and Tell (Penguin 2012)",FALSE
1332,"P.E.","161988348","SusanMichie","Susan Michie","Professor of Health Psychology & Director of Centre for Behaviour Change, UCL, UK. Participate in SAGE & Independent SAGE. Opinions my own...",FALSE
917,"individual, not P.E.","162009956","subindennis","Subin Dennis","Economist. Researcher, Tricontinental Research. Former journalist @newsclickin. Writes on economy & politics. JNU alumnus.",FALSE
1035,"non-english","162591747","Andrea_Gentil","Andrea Gentil","Periodista Científica. Lic. Com. Social. Editora en Noticias. Coordinadora Carrera Comunicación Digital UNaB. RAdPC. Mis opiniones",FALSE
4658,"individual, not P.E.","162694816","dinesh_chauhan","Dinesh Chauhan","Social Media Activist, Views are personal, RT isn't Endorsement, Hate lies n liars, Respect all religions, Live and let live,
❤ u all, जय माता की।🙏",FALSE
2597,"individual, not P.E.","163283448","yesnodetroit","Liz Parker","Founder and writer at @yesnodetroit, a lifestyle blog covering food, entertainment, travel, tech & more. Editor by day, blogger by night.",FALSE
3256,"individual, not P.E.","163422349","indayevarona","inday espina varona","journalist. gadabout. scarred cat. I stand by my tweets.",FALSE
6762,"individual, not P.E.","163967830","sambitlnt","Sambit Nayak","I tweet about sports in general and Badminton in particular, trains, planes, Odisha and sometimes politics. 
Hard core ‘Rourkelite’ at heart",FALSE
4030,"individual, not P.E.","164043817","YoshikiOfficial","Yoshiki","Instagram→ https://www.instagram.com/yoshikiofficial/
YouTube→ http://youtube.com/yoshikiofficial",FALSE
4602,"individual, not P.E.","164070785","Lauren_Southern","Lauren Southern","WATCH CROSSFIRE: http://crossfire.movie Best Selling Author. Sky News Contributor. Filmmaker. https://laurensouthern.net/ Insta: @laurencheriie",FALSE
4820,"individual, not P.E.","164075542","josh_wingrove","Josh Wingrove","White House reporter, Bloomberg News. I cover the coronavirus a lot. Views are my own. e: jwingrove4@bloomberg.net, insta: josh_wingrove",FALSE
1265,"individual, not P.E.","165039823","Peoples_Pundit","Rich """"""""The People's Pundit"""""""" Baris","Data journalist and host of 'Inside the Numbers'. Director @BigDataPoll. Opinions are my own. Data don't lie. People do. Love @LauraBaris & my kids.",FALSE
5642,"individual, not P.E.","165328831","grumpeoldman","Murali","Arjun's dad, lawyer, independent director, public speaker, moot court addict, campus hopper. Views are personal & RTs are not endorsements.",FALSE
6965,"individual, not P.E.","165506153","buzzindelhi","Arvind Gupta","DigitalEconomy, Policy, VC. Xaviers/IIT-BHU/UIUC. EisenhowerFellow #WEF #OeCD #AdjunctProf. Founder Member-iSPiRT @DIFIndia. Past : Head-BJPTech, CEO-myGov",FALSE
2074,"individual, not P.E.","165535216","LilPufff","PrincessPisces🇹🇷","truth • mixed • controversial •   welcome to my symphony of ideas     ♈️ ♓️ ♒️",FALSE
2074,"individual, not P.E.","165535216","LilPufff","PrincessPisces🇹🇷","truth • mixed • controversial • welcome to my symphony of ideas ♈️ ♓️ ♒️  (please don’t put my tweets on Facebook)",FALSE
2074,"individual, not P.E.","165535216","LilPufff","PrincessPisces🇹🇷","truth • mixed • controversial • welcome to my symphony of ideas ♈️ ♓️ ♒️ (please don’t put my tweets on Facebook)",FALSE
2074,"individual, not P.E.","165535216","LilPufff","PrincessPisces🇹🇷","welcome to my symphony of ideas     ♈️ ♓️ ♒️",FALSE
2074,"individual, not P.E.","165535216","LilPufff","PrincessPisces🇹🇷","welcome to my symphony of ideas ♈️ ♓️ ♒️",FALSE
2074,"individual, not P.E.","165535216","LilPufff","PrincessPisces🇹🇷","welcome to my symphony of ideas ... controversial, not a liberal. pro freedom ♈️ ♓️ ♒️",FALSE
2074,"individual, not P.E.","165535216","LilPufff","PrincessPisces🇹🇷","welcome to my symphony of ideas ... controversial, not a liberal. pro freedom in all its capacity ♈️ ♓️ ♒️",FALSE
2074,"individual, not P.E.","165535216","LilPufff","PrincessPisces🗣","welcome to my symphony of ideas ... controversial, not a liberal. pro freedom in all its capacity ♈️ ♓️ ♒️",FALSE
2074,"individual, not P.E.","165535216","LilPufff","PrincessPisces🗣","welcome to my symphony of ideas ... controversial, not a liberal. pro freedom in all its capacity ♈️ ♓️ ♒️ opinions are my own.",FALSE
3541,"individual, not P.E.","165700830","dwabriz","Dennis Atkins","Journalism is a vote of faith in the future and an endorsement of getting a balanced view of things. Freelance provider of commentary & analysis. Words & Such",FALSE
3688,"individual, not P.E.","166328555","mick_minion","😏🪞 🪞 Mick Minion #AlboForPM #ProudSewerRat 🐀","7th cousin of Jacinda Ardern. Lefty. Ex Navy, IT, Finance, Telecommunications, etc. Retired Grandad. Home Chef & Career.  Living on Wodi Wodi Country",FALSE
1283,"individual, not P.E.","166414119","elisa1121","Elisa Martinez","NM First Congressional District candidate, founder of NM Alliance for Life, Catholic, 2A, Constitution, pro-life, Diné, Zuni, Hispanic. New Mexican.",FALSE
385,"non-english","166504978","JoshiJi_","Joshi JI","पहाड़ी || Army brat || Social & Political activist || जिओ और जीने दो।।🙏",FALSE
6724,"individual, not P.E.","166751745","RyanAFournier","Ryan Fournier","Co-Chair, Turning Point Action / Founder, Students for Trump / Ephesians 4:32 📧 press@ryanfournier.com",FALSE
663,"individual, not P.E.","166944032","prem_pareek1985","Prem Pareek","From #Jorhat working as a #DistrictSecretary in #BJYMJORHAT
#BJYMASSAMPRADESH",FALSE
6191,"individual, not P.E.","167281867","latingle","Laura Tingle","@abc730. @FinancialReview. Latest @quarterly_essay:The High Road: What Australia can learn from NZ. Instagram @laura.tingle",FALSE
6776,"individual, not P.E.","167493926","English_Channel","uɐɯnH ɥsılɓuƎ u∀ 😑","You've got a Freud in me - Click the link for tweets👇",FALSE
6776,"individual, not P.E.","167493926","English_Channel","An English Human 😑🐇","You've got a Freud in me - Click the link for tweets👇",FALSE
6776,"individual, not P.E.","167493926","English_Channel","An English Human 😑","You've got a Freud in me - Click the link for tweets👇",FALSE
6776,"individual, not P.E.","167493926","English_Channel","An English Human 🤓","You've got a Freud in me - Click the link for tweets👇",FALSE
6776,"individual, not P.E.","167493926","English_Channel","An English Human 😌","You've got a Freud in me - Click the link for tweets👇",FALSE
6776,"individual, not P.E.","167493926","English_Channel","An English Human 🤔60dl","You've got a Freud in me - Click the link for tweets👇",FALSE
6776,"individual, not P.E.","167493926","English_Channel","An English Human 🤔59dl","You've got a Freud in me - Click the link for tweets👇",FALSE
